Year,concept.REF_AREA,Value
2014,,12.9
2018,,118.0
2014,code.KG05,13.6
2018,code.KG05,11.9
2014,code.KG03,21.3
2018,code.KG03,15.5
2014,code.KG02,14.1
2018,code.KG02,14.2
2014,code.KG04,16.4
2018,code.KG04,6.5
2014,code.KG06,10.6
2018,code.KG06,13.7
2014,code.KG07,11.0
2018,code.KG07,100.0
2014,code.KG08,7.6
2018,code.KG08,10.1
2014,code.KG11,7.6
2018,code.KG11,5.9
2014,code.KG21,12.1
2018,code.KG21,10.9
