Year,concept.REF_AREA,Value
2011,,5.6
2011,code.KG05,9.8
2011,code.KG03,4.1
2011,code.KG02,3.2
2011,code.KG04,3.1
2011,code.KG06,6.4
2011,code.KG07,4.5
2011,code.KG08,2.2
